project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,samplingTime,Beetles2019,DeadPriorFire,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin
CPFMP,caples,2020,118,postfire,1yr,122,DEAD,CADE27,14.6,7.9,0,0,OT,,1,,,0,,0.32 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,122,DEAD,CADE27,14.6,7.9,0,0,OT,,1,,,0,,0.32 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,123,LIVE,CADE27,17.4,12.1,7.9,20,OT,,,,,0,,0.29 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,123,LIVE,CADE27,17.4,12.1,7.9,20,OT,,,,,0,,0.29 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,124,LIVE,ABCO,42.7,21.5,10.3,70,IN,,,,,0,,1.0 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,124,LIVE,ABCO,42.7,21.5,10.3,70,IN,,,,,0,,1.0 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,125,DEAD,ABCO,18,10.9,0,0,OT,,1,,,0,,0.55 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,125,DEAD,ABCO,18,10.9,0,0,OT,,1,,,0,,0.55 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,126,DEAD,CADE27,13.5,5.5,0,0,OT,,3,,,0,,0.55 HTD,2,,Y,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,126,DEAD,CADE27,13.5,5.5,0,0,OT,,3,,,0,,0.55 HTD,2,,Y,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,127,LIVE,CADE27,61.5,23.2,10.7,45,CO,,,,,0,,0.8 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,127,LIVE,CADE27,61.5,23.2,10.7,45,CO,,,,,0,,0.8 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,128,DEAD,ABCO,9.8,3.2,0,0,OT,,1,,,0,,1.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,128,DEAD,ABCO,9.8,3.2,0,0,OT,,1,,,0,,1.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,129,LIVE,CADE27,27.5,14.5,9.6,40,IN,,,,,0,,1.3 TO DEAD,2,,Y,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,129,LIVE,CADE27,27.5,14.5,9.6,40,IN,,,,,0,,1.3 TO DEAD,2,,Y,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,130,DEAD,CADE27,14,9.5,0,0,OT,,1,,,0,,2.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,130,DEAD,CADE27,14,9.5,0,0,OT,,1,,,0,,2.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,131,LIVE,CADE27,24,11,8.1,15,OT,,,,,0,,0.41 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,131,LIVE,CADE27,24,11,8.1,15,OT,,,,,0,,0.41 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,132,LIVE,ABCO,64.5,36.2,25.8,20,CO,,,,,0,,2.5 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,132,LIVE,ABCO,64.5,36.2,25.8,20,CO,,,,,0,,2.5 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,133,LIVE,CADE27,138.6,37.4,20.1,50,DO,,,,,0,,3.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,133,LIVE,CADE27,138.6,37.4,20.1,50,DO,,,,,0,,3.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,135,LIVE,ABCO,37.8,29.7,11.5,90,CO,,,,,0,,0.30 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,135,LIVE,ABCO,37.8,29.7,11.5,90,CO,,,,,0,,0.30 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,136,DEAD,CADE27,15.1,6.2,0,0,OT,,2,,,0,,"leaning on another tree, 1.2 to dead",2,,Y,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,136,DEAD,CADE27,15.1,6.2,0,0,OT,,2,,,0,,"leaning on another tree, 1.2 to dead",2,,Y,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,336,LIVE,ABCO,53.6,31.8,15,80,CO,,,,,0,,"Was 134 before, 1.5 to dead",2,,N,,,,,,,,,
CPFMP,caples,2020,118,postfire,1yr,336,LIVE,ABCO,53.6,31.8,15,80,CO,,,,,0,,"Was 134 before, 1.5 to dead",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,376,LIVE,CADE27,122.9,43,18.9,75,DO,,,,,0,,"13.5 TO DEAD, formerly tag67",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,376,LIVE,CADE27,122.9,43,18.9,75,DO,,,,,0,,"13.5 TO DEAD, formerly tag67",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,378,LIVE,ABCO,31.5,18.4,15.7,25,IN,,,,,0,,"8.6 HTD, formerly tag 80",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,378,LIVE,ABCO,31.5,18.4,15.7,25,IN,,,,,0,,"8.6 HTD, formerly tag 80",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,65,DEAD,ABCO,13.5,7.8,0,0,OT,,1,,,0,,0.6 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,65,DEAD,ABCO,13.5,7.8,0,0,OT,,1,,,0,,0.6 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,68,DEAD,ABCO,20.2,11.6,0,0,OT,,1,,,0,,0.6 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,68,DEAD,ABCO,20.2,11.6,0,0,OT,,1,,,0,,0.6 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,69,DEAD,ABCO,16.7,7.6,0,0,OT,,1,,,0,,1.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,69,DEAD,ABCO,16.7,7.6,0,0,OT,,1,,,0,,1.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,70,DEAD,ABCO,16.2,9.5,0,0,OT,,1,,,0,,1.0 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,70,DEAD,ABCO,16.2,9.5,0,0,OT,,1,,,0,,1.0 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,71,DEAD,ABCO,19.5,13.2,0,0,OT,,1,,,0,,3.9 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,71,DEAD,ABCO,19.5,13.2,0,0,OT,,1,,,0,,3.9 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,72,LIVE,ABCO,51,31.1,17,45,CO,,,,,0,,3.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,72,LIVE,ABCO,51,31.1,17,45,CO,,,,,0,,3.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,73,LIVE,ABCO,33.4,23,19,20,IN,,,,,0,O,"4.9 HTD, notable boring dust",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,73,LIVE,ABCO,33.4,23,19,20,IN,,,,,0,O,"4.9 HTD, notable boring dust",2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,75,LIVE,ABCO,57.2,24.3,19.3,25,CO,,,,,0,,1.4 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,75,LIVE,ABCO,57.2,24.3,19.3,25,CO,,,,,0,,1.4 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,76,DEAD,ABCO,15.3,9.4,0,0,OT,,1,,,0,,2.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,76,DEAD,ABCO,15.3,9.4,0,0,OT,,1,,,0,,2.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,77,DEAD,ABCO,13.3,7.5,0,0,IN,,1,,,0,,2.0 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,77,DEAD,ABCO,13.3,7.5,0,0,IN,,1,,,0,,2.0 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,78,DEAD,CADE27,10.1,4.3,0,0,OT,,1,,,0,,0.2 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,78,DEAD,CADE27,10.1,4.3,0,0,OT,,1,,,0,,0.2 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,79,DEAD,ABCO,24.3,14.2,0,0,OT,,1,,,0,,1.8 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,79,DEAD,ABCO,24.3,14.2,0,0,OT,,1,,,0,,1.8 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,81,DEAD,ABCO,10,7,0,0,OT,,1,,,0,,2.3 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,81,DEAD,ABCO,10,7,0,0,OT,,1,,,0,,2.3 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,82,DEAD,ABCO,48.5,25.3,0,0,IN,,1,,,0,,7.1 HTD,2,,Y,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,82,DEAD,ABCO,48.5,25.3,0,0,IN,,1,,,0,,7.1 HTD,2,,Y,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,83,LIVE,ABCO,49.4,27.3,13.8,60,CO,,,,,0,,1.3 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,119,postfire,1yr,83,LIVE,ABCO,49.4,27.3,13.8,60,CO,,,,,0,,1.3 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,15.3,8,0,0,OT,,1,,,0,,"1.8 to dead, tag d?",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,15.3,8,0,0,OT,,1,,,0,,"1.8 to dead, tag d?",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,32.9,11.6,0,0,OT,,1,,,0,,4.1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,32.9,11.6,0,0,OT,,1,,,0,,4.1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,CADE27,35.2,18.1,0,0,IN,,1,,,0,DM,"11.4 to dead, tag L?",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,CADE27,35.2,18.1,0,0,IN,,1,,,0,DM,"11.4 to dead, tag L?",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,25.2,12.5,0,0,OT,,1,,,0,,"1.8 TO DEAD, tag DD?",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,25.2,12.5,0,0,OT,,1,,,0,,"1.8 TO DEAD, tag DD?",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,53.9,25.7,0,0,CO,,1,,,0,,"8.1 TO DEAD, tag l",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,53.9,25.7,0,0,CO,,1,,,0,,"8.1 TO DEAD, tag l",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,CADE27,19.3,8.3,0,0,OT,,1,,,0,,6.0 TO DEAD,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,CADE27,19.3,8.3,0,0,OT,,1,,,0,,6.0 TO DEAD,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,53.5,2.7,0,0,OT,,4,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,ABCO,53.5,2.7,0,0,OT,,4,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,CADE27,13.6,2.7,0,0,OT,,3,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,CADE27,13.6,2.7,0,0,OT,,3,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,PILA,52,15.4,0,0,CO,,3,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,PILA,52,15.4,0,0,CO,,3,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,UNKNOWN,26.9,1.7,0,0,OT,,4,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,0,DEAD,UNKNOWN,26.9,1.7,0,0,OT,,4,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,337,LIVE,ABCO,88,41.8,35.2,5,CO,,,,,0,S,"16.1 TO DEAD, tag I",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,337,LIVE,ABCO,88,41.8,35.2,5,CO,,,,,0,S,"16.1 TO DEAD, tag I",2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,338,LIVE,ABCO,73.4,35.6,33.1,5,CO,,,,,0,,10.7 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,338,LIVE,ABCO,73.4,35.6,33.1,5,CO,,,,,0,,10.7 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,339,LIVE,ABCO,73.4,36.3,21.9,35,CO,,,,,0,,10.2 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,339,LIVE,ABCO,73.4,36.3,21.9,35,CO,,,,,0,,10.2 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,601,LIVE,ABCO,43.5,22,19.2,10,IN,,,,,0,,6.4 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,601,LIVE,ABCO,43.5,22,19.2,10,IN,,,,,0,,6.4 to dead,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,602,LIVE,ABCO,30,14,9.9,5,IN,,,,,0,,1.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,602,LIVE,ABCO,30,14,9.9,5,IN,,,,,0,,1.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,603,LIVE,CADE27,61.9,23.8,13.8,25,IN,,,,,0,,9.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,603,LIVE,CADE27,61.9,23.8,13.8,25,IN,,,,,0,,9.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,606,DEAD,PICO,18.4,24.1,0,0,IN,,1,,,0,,16.8 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,606,DEAD,PICO,18.4,24.1,0,0,IN,,1,,,0,,16.8 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,607,DEAD,CADE27,11.6,6.5,0,0,OT,,1,,,0,,6.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,607,DEAD,CADE27,11.6,6.5,0,0,OT,,1,,,0,,6.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,608,DEAD,ABCO,16.4,11,0,0,OT,,1,,,0,,2.6 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,608,DEAD,ABCO,16.4,11,0,0,OT,,1,,,0,,2.6 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,613,DEAD,PICO,21,13.8,0,0,OT,,1,,,0,,1.1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,613,DEAD,PICO,21,13.8,0,0,OT,,1,,,0,,1.1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,614,DEAD,ABCO,20.5,8.3,0,0,OT,,1,,,0,,1.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,614,DEAD,ABCO,20.5,8.3,0,0,OT,,1,,,0,,1.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,615,DEAD,ABCO,18.5,9.9,0,0,OT,,1,,,0,,1.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,615,DEAD,ABCO,18.5,9.9,0,0,OT,,1,,,0,,1.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,617,DEAD,ABCO,33.3,19.1,0,0,OT,,1,,,0,,0.6 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,617,DEAD,ABCO,33.3,19.1,0,0,OT,,1,,,0,,0.6 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,618,DEAD,ABCO,25.5,12.7,0,0,OT,,1,,,0,,1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,618,DEAD,ABCO,25.5,12.7,0,0,OT,,1,,,0,,1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,619,DEAD,ABCO,12.7,8.3,0,0,OT,,1,,,0,,1.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,619,DEAD,ABCO,12.7,8.3,0,0,OT,,1,,,0,,1.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,620,DEAD,ABCO,10.9,8.3,0,0,OT,,1,,,0,,3.6 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,620,DEAD,ABCO,10.9,8.3,0,0,OT,,1,,,0,,3.6 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,621,DEAD,ABCO,24.3,12,0,0,OT,,1,,,0,,3.1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,621,DEAD,ABCO,24.3,12,0,0,OT,,1,,,0,,3.1 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,622,LIVE,ABCO,57.1,26.7,25,5,CO,,,,,0,,0.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,622,LIVE,ABCO,57.1,26.7,25,5,CO,,,,,0,,0.2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,623,DEAD,CADE27,11.9,6.3,0,0,OT,,1,,,0,,1.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,623,DEAD,CADE27,11.9,6.3,0,0,OT,,1,,,0,,1.4 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,624,DEAD,CADE27,9.1,3.3,0,0,OT,,1,,,0,,1.2 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,624,DEAD,CADE27,9.1,3.3,0,0,OT,,1,,,0,,1.2 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,625,DEAD,ABCO,15.5,4.4,0,0,OT,,1,,,0,,1.7 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,625,DEAD,ABCO,15.5,4.4,0,0,OT,,1,,,0,,1.7 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,626,DEAD,ABCO,17.5,8.5,0,0,OT,,1,,,0,,3.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,626,DEAD,ABCO,17.5,8.5,0,0,OT,,1,,,0,,3.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,627,DEAD,ABCO,11.2,5.1,0,0,OT,,1,,,0,,2.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,627,DEAD,ABCO,11.2,5.1,0,0,OT,,1,,,0,,2.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,628,DEAD,ABCO,18.9,9,0,0,OT,,1,,,0,,2.7 TO DEAS,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,628,DEAD,ABCO,18.9,9,0,0,OT,,1,,,0,,2.7 TO DEAS,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,631,DEAD,ABCO,16.6,7.2,0,0,OT,,1,,,0,,2.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,631,DEAD,ABCO,16.6,7.2,0,0,OT,,1,,,0,,2.3 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,632,DEAD,ABCO,32.8,16.1,0,0,OT,,1,,,0,,2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,12,postfire,1yr,632,DEAD,ABCO,32.8,16.1,0,0,OT,,1,,,0,,2 TO DEAD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,0,DEAD,CADE27,7.6,2.2,0,0,,,3,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,0,DEAD,CADE27,7.6,2.2,0,0,,,3,,,0,,,2,,Y,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,100,DEAD,CADE27,11.9,2.7,0,0,OT,,1,,,0,DM,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,100,DEAD,CADE27,11.9,2.7,0,0,OT,,1,,,0,DM,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,101,DEAD,CADE27,5.6,3.4,0,0,OT,,1,,,0,,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,101,DEAD,CADE27,5.6,3.4,0,0,OT,,1,,,0,,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,102,LIVE,CADE27,25,5.4,3.8,50,IN,,,,,0,,0.0 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,102,LIVE,CADE27,25,5.4,3.8,50,IN,,,,,0,,0.0 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,103,LIVE,CADE27,22.3,6.4,4.2,45,IN,,,,,0,,HTD: 0.2,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,103,LIVE,CADE27,22.3,6.4,4.2,45,IN,,,,,0,,HTD: 0.2,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,84,DEAD,CADE27,16.2,5.7,0,0,IN,,1,,,0,,HTD: 0.5,2,,Y,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,84,DEAD,CADE27,16.2,5.7,0,0,IN,,1,,,0,,HTD: 0.5,2,,Y,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,85,DEAD,CADE27,8.4,2.4,0,0,OT,,1,,,0,,0.9 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,85,DEAD,CADE27,8.4,2.4,0,0,OT,,1,,,0,,0.9 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,86,DEAD,CADE27,9.1,4,0,0,IN,,1,,,0,,1.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,86,DEAD,CADE27,9.1,4,0,0,IN,,1,,,0,,1.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,87,LIVE,CADE27,9.7,2.5,1.2,80,IN,,,,,0,,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,87,LIVE,CADE27,9.7,2.5,1.2,80,IN,,,,,0,,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,88,LIVE,CADE27,10.7,4,2.5,15,IN,,,,,0,DM,0.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,88,LIVE,CADE27,10.7,4,2.5,15,IN,,,,,0,DM,0.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,89,LIVE,CADE27,8.1,3,1.4,50,OT,,,,,0,,0.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,89,LIVE,CADE27,8.1,3,1.4,50,OT,,,,,0,,0.1 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,90,LIVE,CADE27,19.9,6.1,2.4,30,DO,,,,,0,,HTD: 1.5,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,90,LIVE,CADE27,19.9,6.1,2.4,30,DO,,,,,0,,HTD: 1.5,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,91,LIVE,CADE27,13.9,5.1,2.2,70,CO,,,,,0,,1.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,91,LIVE,CADE27,13.9,5.1,2.2,70,CO,,,,,0,,1.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,92,LIVE,CADE27,11.1,3.8,1.3,80,IN,,,,,0,,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,92,LIVE,CADE27,11.1,3.8,1.3,80,IN,,,,,0,,0.5 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,93,DEAD,CADE27,8.5,3.3,0,0,IN,,1,,,0,,0.7 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,93,DEAD,CADE27,8.5,3.3,0,0,IN,,1,,,0,,0.7 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,94,DEAD,CADE27,7.9,2.6,0,0,IN,,1,,,0,,0.8 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,94,DEAD,CADE27,7.9,2.6,0,0,IN,,1,,,0,,0.8 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,95,LIVE,CADE27,12.5,4.6,2.6,40,IN,,,,,0,,0.9 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,95,LIVE,CADE27,12.5,4.6,2.6,40,IN,,,,,0,,0.9 HTD,2,,N,,,,,,,,,
CPFMP,caples,2020,121,postfire,1yr,96,LIVE,CADE27,9,3.7,1.4,70,IN,,,,,0,,0.5 HTD,2,,N,,,,,,,,,
